video_id,publish_date,views,likes,dislikes,comments_disabled
id2655,2018-05-24,1467286,74591,679,False
id2351,2018-01-08,1948561,74624,2224,False
id3667,2018-02-11,1612050,74645,1582,False
id3819,2018-01-11,1467488,74660,3020,False
id4642,2018-03-09,2020895,74671,1397,False
id2086,2018-01-02,853894,74675,657,False
id1041,2018-02-04,2580817,74716,4678,False
id4953,2018-01-19,2885259,74767,6912,False
id2478,2018-03-08,3160319,74782,3329,False
id1991,2018-06-04,8650317,74785,29687,True
id6026,2018-05-25,1349732,74802,1409,False
id5890,2018-05-14,2081118,74809,8906,False
id2828,2017-12-20,2866699,74831,2734,False
id3916,2018-04-20,2884299,74835,5169,False
id5805,2018-05-24,1532303,74839,1304,False
id2414,2018-06-06,1150422,74853,1490,False
id2772,2017-12-06,1014674,74889,1172,False
id2058,2017-11-24,1473433,74892,366,False
id6002,2018-01-27,2610992,74893,9796,False
id1795,2018-02-24,1243290,74895,1145,False
id2310,2018-05-20,1511302,74895,1388,False
id326,2018-05-10,3271407,74908,1531,False
id1573,2018-03-24,3010746,74911,2307,False
id2562,2018-05-11,1420018,74919,3032,False
id999,2018-04-29,3052453,74933,5678,False
id6276,2018-05-17,4094029,74956,1878,False
id1339,2018-02-08,1585789,74970,1344,False
id4999,2017-12-05,1352763,75000,955,False
id4445,2018-04-29,1370114,75015,813,False
id630,2018-05-31,1411419,75015,2030,False
id4403,2017-11-10,2498463,75023,1925,False
id4939,2018-01-25,2430280,75034,7472,False
id3115,2017-12-11,3046060,75035,2407,False
id6026,2018-05-25,1360154,75071,1414,False
id2314,2018-05-15,888505,75072,2419,False
id4160,2018-04-23,998772,75085,759,False
id109,2017-12-22,1323312,75107,1585,False
id745,2018-05-05,4508881,75107,2920,True
id1457,2018-05-16,1127253,75118,2816,False
id4504,2018-05-25,3870433,75125,6019,False
id4387,2018-02-27,3523540,75128,3913,False
id885,2018-05-03,2912695,75135,3461,False
id3348,2018-04-14,3953902,75162,5146,False
id2806,2018-04-12,2023795,75168,1009,False
id3667,2018-02-11,1633625,75185,1593,False
id1008,2018-04-27,1386699,75185,1137,False
id2478,2018-03-08,3219605,75188,3393,False
id6251,2017-11-28,3015447,75194,3257,False
id4173,2018-03-20,2194684,75210,1078,False
id5805,2018-05-24,1557630,75213,1308,False
id2655,2018-05-24,1485008,75221,683,False
id1810,2018-04-20,1496052,75224,2668,False
id5337,2018-03-27,2849838,75234,5635,False
id5674,2018-02-06,2229968,75251,1131,False
id5904,2018-02-17,2482985,75253,12812,False
id2290,2018-02-02,1258116,75257,6685,False
id5946,2017-12-13,1646541,75267,4833,False
id3691,2018-02-16,1687037,75277,1126,False
id4796,2018-04-19,1604545,75278,769,False
id4021,2018-04-24,653100,75284,2545,False
id6090,2018-02-07,1182429,75320,1221,False
id4941,2018-03-15,3107524,75324,4818,False
id2968,2018-06-07,3733256,75328,1337,False
id917,2018-03-28,1135456,75334,2121,False
id326,2018-05-10,3335785,75380,1547,False
id3071,2017-11-29,806797,75413,2078,False
id6257,2017-12-12,2578951,75419,3372,False
id2361,2018-03-31,1093251,75447,5755,False
id2478,2018-03-08,3253164,75483,3411,False
id660,2017-11-22,2861358,75505,1434,False
id1185,2018-05-03,1966486,75510,1215,False
id1779,2018-03-20,2365718,75522,2609,False
id4387,2018-02-27,3563611,75529,3965,False
id962,2018-04-29,2886518,75559,21695,False
id630,2018-05-31,1445729,75567,2053,False
id5075,2018-02-09,2854150,75577,5079,False
id3667,2018-02-11,1649348,75585,1603,False
id1470,2017-12-23,884039,75587,980,False
id2215,2018-03-25,1137694,75605,1863,False
id5191,2018-01-01,1896045,75614,1356,False
id3019,2018-04-16,778006,75616,598,False
id2655,2018-05-24,1498679,75642,685,False
id4373,2017-12-08,2707816,75662,9614,False
id5594,2018-05-17,2907145,75664,5616,False
id4939,2018-01-25,2480934,75674,7561,False
id5080,2018-06-08,1592523,75694,1992,False
id4862,2018-01-03,2361937,75709,4443,False
id5805,2018-05-24,1592661,75722,1316,False
id3389,2018-03-15,1687089,75725,1401,False
id4848,2017-11-17,1456715,75745,1012,False
id5005,2018-02-28,2420329,75749,1609,False
id1894,2018-05-07,1104272,75756,627,False
id5728,2017-12-11,2611673,75757,6579,False
id2568,2017-12-14,1186274,75762,871,False
id3686,2018-02-19,2965115,75769,954,False
id2478,2018-03-08,3292117,75771,3448,False
id326,2018-05-10,3388053,75772,1560,False
id6276,2018-05-17,4176359,75792,1912,False
id4504,2018-05-25,3920987,75808,6072,False
id1899,2018-03-29,1200608,75817,968,False
id3365,2018-05-30,2560113,75829,9425,False
id3617,2017-12-05,1967515,75835,1663,False
id1810,2018-04-20,1509945,75838,2677,False
id5514,2018-04-29,1066180,75852,607,False
id3441,2018-05-13,3763584,75872,3340,False
id4402,2018-04-24,3801465,75877,8717,False
id1794,2018-05-16,1516372,75892,586,False
id5805,2018-05-24,1610785,75901,1328,False
id4403,2017-11-10,2624056,75930,1949,False
id671,2018-02-25,1868552,75936,2932,False
id4387,2018-02-27,3617347,75945,4023,False
id2800,2018-03-03,5270624,75955,2737,False
id109,2017-12-22,1393101,75962,1612,False
id3704,2018-01-03,935763,75981,560,False
id3461,2017-12-14,1047820,75982,467,False
id5544,2018-01-09,2507336,75983,762,False
id805,2018-02-08,3433022,76002,1893,False
id5683,2018-03-14,2098478,76016,642,False
id2300,2018-04-15,971574,76034,820,False
id2478,2018-03-08,3319097,76051,3478,False
id4941,2018-03-15,3149309,76086,4869,False
id3386,2017-11-27,719229,76088,611,False
id5032,2018-02-07,1518828,76104,2112,False
id149,2018-06-05,1137537,76157,808,False
id201,2018-01-11,1033726,76178,830,False
id2833,2018-05-08,1607907,76209,2216,False
id5805,2018-05-24,1637029,76238,1341,False
id2478,2018-03-08,3347569,76251,3501,False
id5334,2017-12-18,4502168,76260,2462,False
id5747,2018-03-14,1392632,76341,3460,False
id976,2017-11-19,1174413,76342,698,False
id4160,2018-04-23,1032162,76343,775,False
id2772,2017-12-06,1044442,76351,1206,False
id1810,2018-04-20,1521138,76355,2686,False
id1991,2018-06-04,8804866,76369,30367,True
id326,2018-05-10,3447372,76403,1576,False
id3383,2018-05-27,1683115,76414,5182,False
id1779,2018-03-20,2431599,76424,2654,False
id5805,2018-05-24,1656304,76438,1348,False
id5992,2018-05-10,5650991,76461,2666,False
id5337,2018-03-27,2939463,76463,5726,False
id2478,2018-03-08,3369553,76466,3502,False
id885,2018-05-03,3090982,76470,3535,False
id6251,2017-11-28,3064780,76492,3305,False
id4173,2018-03-20,2292688,76526,1127,False
id4403,2017-11-10,2720774,76529,1960,False
id4929,2017-11-27,1206939,76553,1828,False
id912,2018-01-11,1743709,76557,1332,False
id6090,2018-02-07,1205151,76564,1255,False
id2351,2018-01-08,2046247,76583,2269,False
id1999,2018-04-05,4091396,76589,3579,False
id2478,2018-03-08,3383861,76615,3502,False
id5890,2018-05-14,2166296,76621,9274,False
id3673,2018-06-04,2269711,76630,3689,False
id3483,2018-02-24,835384,76638,673,False
id109,2017-12-22,1459309,76658,1644,False
id673,2018-03-06,2483947,76669,2061,False
id6273,2018-01-05,1722568,76678,4974,False
id5371,2018-03-09,1046078,76683,2171,False
id4402,2018-04-24,3876275,76714,8888,False
id4860,2017-11-15,1448352,76717,1017,False
id1975,2017-11-23,1878816,76748,1187,False
id4903,2018-05-22,3742740,76756,2931,False
id4232,2017-12-08,2120269,76765,756,False
id1810,2018-04-20,1531531,76765,2695,False
id5075,2018-02-09,2960700,76787,5140,False
id401,2018-03-06,6107426,76792,16355,True
id3864,2018-05-24,1641636,76801,10104,False
id4437,2017-11-14,2223948,76806,1169,False
id3369,2018-01-09,1941227,76807,2296,False
id4941,2018-03-15,3184351,76825,4906,False
id1545,2018-03-31,1878208,76870,4155,False
id3312,2018-01-17,854242,76898,1236,False
id2516,2018-05-01,2365034,76910,1932,False
id5504,2017-12-07,1981596,76914,1108,False
id2806,2018-04-12,2164861,76915,1057,False
id5805,2018-05-24,1701179,76915,1374,False
id1420,2018-03-16,1255277,76921,443,False
id4283,2018-03-28,4130426,76957,2214,True
id4862,2018-01-03,2443384,76967,4562,False
id5651,2018-05-05,1926808,76976,2178,False
id660,2017-11-22,2998024,76981,1473,False
id2447,2018-04-13,8843946,76989,2992,False
id5805,2018-05-24,1709668,76991,1376,False
id4970,2018-02-08,1355968,77003,1572,False
id3645,2018-03-23,811636,77032,1537,False
id1779,2018-03-20,2479927,77042,2694,False
id2997,2018-04-26,1930181,77042,1652,False
id6325,2018-01-30,1889662,77099,914,False
id6223,2018-01-03,4290425,77142,19170,False
id4160,2018-04-23,1053583,77157,783,False
id1339,2018-02-08,1688948,77162,1379,False
id428,2018-03-29,2377218,77162,915,False
id5805,2018-05-24,1725368,77163,1381,False
id3686,2018-02-19,3050520,77178,973,False
id326,2018-05-10,3525797,77198,1588,False
id1377,2018-04-15,3552320,77211,4396,False
id4537,2017-11-27,723025,77224,425,False
id109,2017-12-22,1509716,77243,1665,False
id1185,2018-05-03,2049402,77263,1263,False
id5590,2018-04-18,6689723,77268,1906,False
id1894,2018-05-07,1184510,77276,667,False
id2739,2018-06-07,1607890,77299,1944,False
id5805,2018-05-24,1738229,77300,1389,False
id5215,2018-05-01,2154017,77311,2183,False
id5863,2018-04-24,771892,77338,801,False
id2772,2017-12-06,1068653,77351,1232,False
id5491,2018-04-30,1337808,77370,322,False
id1509,2018-05-29,2721756,77372,3197,False
id3986,2017-11-22,1980168,77373,1955,False
id2351,2018-01-08,2083564,77377,2292,False
id4667,2018-05-13,3906727,77378,12160,False
id382,2018-05-31,2635227,77395,13894,False
id5805,2018-05-24,1749832,77408,1392,False
id1991,2018-06-04,8897642,77421,30870,True
id2002,2018-02-25,1667730,77432,1513,False
id1140,2018-02-14,1808891,77434,4864,False
id6234,2018-05-10,1044513,77447,332,False
id1250,2017-11-17,751525,77456,566,False
id5418,2018-06-06,4250028,77457,1793,False
id1779,2018-03-20,2519247,77474,2728,False
id707,2018-01-23,1499675,77482,1061,False
id4402,2018-04-24,3938468,77496,9017,False
id6090,2018-02-07,1248296,77498,1276,False
id5483,2018-02-23,5370435,77513,16935,False
id5337,2018-03-27,3017482,77513,5826,False
id3383,2018-05-27,1732289,77518,5353,False
id5993,2018-03-08,6805308,77519,22471,False
id1015,2017-11-15,1825705,77531,4156,False
id4941,2018-03-15,3220704,77531,4930,False
id326,2018-05-10,3564743,77543,1595,False
id5233,2018-04-26,1283378,77554,972,False
id4609,2018-05-04,6865892,77563,1598,False
id4173,2018-03-20,2381627,77588,1170,False
id5728,2017-12-11,3180207,77590,7051,False
id5933,2018-01-08,2469858,77609,4302,False
id3441,2018-05-13,3826399,77624,3379,False
id3787,2018-03-08,3245734,77683,2940,False
id3466,2017-12-08,825144,77689,2743,False
id5005,2018-02-28,2518830,77696,1659,False
id3389,2018-03-15,1838623,77701,1469,False
id5890,2018-05-14,2222271,77708,9546,False
id3864,2018-05-24,1701115,77728,10245,False
id4849,2017-12-12,961346,77731,1021,False
id3993,2017-12-22,1292926,77746,6945,False
id367,2018-03-13,2063775,77802,642,False
id2579,2018-02-05,1203743,77809,485,False
id5594,2018-05-17,3156530,77823,5763,False
id4459,2017-12-12,1637113,77830,1890,False
id1292,2018-02-20,1974540,77880,7415,False
id1014,2018-05-24,1431930,77885,414,False
id1810,2018-04-20,1566121,77892,2710,False
id5754,2018-02-22,2544353,77895,5858,False
id326,2018-05-10,3613243,77927,1605,False
id5813,2018-04-17,1515252,77932,432,False
id1977,2017-12-29,1011765,77941,1995,False
id1941,2017-12-31,1897870,77948,1389,False
id5039,2017-12-04,3074711,77981,2638,False
id1779,2018-03-20,2560783,77990,2755,False
id2215,2018-03-25,1199843,77997,1908,False
id4941,2018-03-15,3244266,78006,4946,False
id3019,2018-04-16,827225,78018,659,False
id2264,2017-11-23,6437564,78029,4275,False
id2820,2017-12-27,1378937,78042,590,False
id1991,2018-06-04,8959047,78053,31190,True
id4057,2017-11-19,999867,78088,690,False
id5747,2018-03-14,1448688,78097,3738,False
id6090,2018-02-07,1271408,78119,1291,False
id1704,2018-02-23,862547,78121,843,False
id3719,2018-05-12,2271926,78125,4191,False
id2755,2018-02-15,2030970,78126,4263,False
id4402,2018-04-24,3995403,78150,9133,False
id660,2017-11-22,3125568,78158,1514,False
id2917,2017-11-29,1101420,78192,1097,False
id5371,2018-03-09,1092682,78235,2235,False
id4747,2018-05-13,4144816,78241,9032,False
id5075,2018-02-09,3407843,78280,5252,False
id3617,2017-12-05,2117430,78329,1766,False
id2526,2017-11-21,1501756,78351,1897,False
id6079,2018-04-21,1757891,78358,3383,False
id6002,2018-01-27,2759913,78367,10332,False
id6276,2018-05-17,4445470,78374,2037,False
id1663,2018-03-20,2469706,78377,2076,False
id2772,2017-12-06,1087385,78398,1257,False
id677,2018-05-09,2147339,78406,1577,False
id6090,2018-02-07,1285332,78447,1293,False
id2833,2018-05-08,1696921,78452,2384,False
id3362,2018-04-21,12061648,78474,9811,False
id3365,2018-05-30,2756148,78474,10040,False
id1185,2018-05-03,2108571,78477,1294,False
id2948,2018-04-26,1063650,78480,238,False
id2266,2018-01-23,1156852,78491,1263,False
id1779,2018-03-20,2598920,78496,2781,False
id4941,2018-03-15,3264861,78501,4960,False
id6243,2017-12-20,1451860,78535,1866,False
id5890,2018-05-14,2267063,78623,9781,False
id4470,2017-11-30,3855331,78644,1764,False
id4445,2018-04-29,1497911,78685,875,False
id660,2017-11-22,3195732,78696,1526,False
id3686,2018-02-19,3142475,78726,986,False
id622,2018-06-01,1756027,78731,7887,False
id5992,2018-05-10,5936113,78765,2816,False
id3992,2018-06-04,627309,78771,351,False
id1991,2018-06-04,9032972,78784,31508,True
id4743,2018-05-26,2412152,78798,52654,False
id5337,2018-03-27,3085206,78801,5938,False
id5688,2018-04-17,1871511,78816,4779,False
id6325,2018-01-30,1969895,78821,942,False
id201,2018-01-11,1101611,78862,881,False
id4173,2018-03-20,2482457,78874,1206,False
id1991,2018-06-04,9049098,78890,31552,True
id1779,2018-03-20,2632099,78906,2803,False
id3927,2018-02-02,2148047,78909,4704,False
id1846,2018-04-16,1098295,78936,973,False
id3554,2018-02-16,3068466,78940,18017,False
id1184,2018-03-25,1752405,78952,876,False
id5194,2018-02-06,2594869,78956,1568,False
id2739,2018-06-07,1678602,78963,1997,False
id3916,2018-04-20,3101734,78973,5441,False
id4941,2018-03-15,3287926,78980,4977,False
id5874,2018-04-25,1467834,78980,642,False
id4402,2018-04-24,4069446,78982,9299,False
id3312,2018-01-17,886758,78983,1259,False
id4860,2017-11-15,1524361,79021,1063,False
id6151,2018-05-08,2067253,79024,5202,False
id3019,2018-04-16,848678,79031,680,False
id1545,2018-03-31,1966170,79033,4335,False
id885,2018-05-03,3424478,79048,3650,False
id4286,2018-04-09,1429739,79078,1035,False
id1991,2018-06-04,8898755,79083,31642,True
id1339,2018-02-08,1757685,79092,1398,False
id5683,2018-03-14,2205494,79105,668,False
id5371,2018-03-09,1108207,79106,2259,False
id4839,2018-05-11,1663506,79165,1879,False
id3441,2018-05-13,3885870,79169,3431,False
id2447,2018-04-13,9265851,79174,3111,False
id5966,2018-01-03,2414794,79178,1125,False
id1991,2018-06-04,8903674,79182,31697,True
id673,2018-03-06,2650574,79212,2187,False
id3383,2018-05-27,1792365,79255,5515,False
id3686,2018-02-19,3174361,79280,994,False
id1991,2018-06-04,8916546,79282,31716,True
id5071,2018-06-02,2834039,79295,1545,False
id1229,2017-12-22,1979937,79297,2269,False
id5747,2018-03-14,1482743,79319,3849,False
id1779,2018-03-20,2666560,79329,2836,False
id1420,2018-03-16,1365774,79334,460,False
id3864,2018-05-24,1797215,79345,10515,False
id4941,2018-03-15,3306190,79372,4985,False
id5890,2018-05-14,2311177,79389,9972,False
id3389,2018-03-15,1969054,79416,1521,False
id5005,2018-02-28,2605693,79418,1699,False
id5075,2018-02-09,3881385,79427,5327,False
id5802,2018-03-29,718537,79532,519,False
id2806,2018-04-12,2601155,79545,1198,False
id3019,2018-04-16,858042,79567,688,False
id1894,2018-05-07,1281304,79570,706,False
id1233,2018-02-01,851706,79587,820,False
id2633,2018-04-15,4046569,79615,14110,False
id5025,2018-02-15,1933284,79624,1994,False
id2344,2017-12-21,1081357,79641,901,False
id660,2017-11-22,3322855,79652,1543,False
id5371,2018-03-09,1122569,79657,2278,False
id5433,2018-06-13,2183462,79677,2034,False
id2215,2018-03-25,1244190,79689,1940,False
id1779,2018-03-20,2695414,79708,2849,False
id2864,2018-03-30,1445718,79810,1078,False
id5992,2018-05-10,6046988,79824,2858,False
id3129,2018-06-02,1840467,79838,2012,False
id4941,2018-03-15,3326832,79848,4999,False
id3071,2017-11-29,922966,79870,2647,False
id6043,2018-05-21,2711851,79907,4109,False
id3075,2018-06-05,3154373,79911,1845,False
id5890,2018-05-14,2343015,79914,10116,False
id4929,2017-11-27,1329350,79918,2069,False
id3686,2018-02-19,3209936,79920,1004,False
id2726,2018-03-22,1760461,79940,2149,False
id1999,2018-04-05,4519465,79955,3742,False
id1923,2018-02-28,1024011,79960,1363,False
id3704,2018-01-03,1034042,79963,591,False
id1848,2018-03-02,3625436,79964,4232,False
id2407,2018-05-31,1589565,79987,1749,False
id1426,2018-02-27,1017751,79993,650,False
id4859,2018-01-19,994706,79996,1512,False
id4402,2018-04-24,4160522,80001,9483,False
id3019,2018-04-16,866345,80014,692,False
id4156,2018-02-05,3844106,80016,2140,True
id6325,2018-01-30,2029776,80022,954,False
id4431,2018-01-30,3062799,80028,1286,False
id5504,2017-12-07,2163052,80029,1171,False
id341,2018-03-28,3172572,80054,1380,True
id2579,2018-02-05,1265276,80056,509,False
id2322,2017-12-19,6975610,80073,38929,False
id5747,2018-03-14,1504662,80078,3904,False
id3617,2017-12-05,2247266,80091,1857,False
id3312,2018-01-17,905737,80098,1272,False
id5371,2018-03-09,1134847,80116,2298,False
id789,2018-05-08,332910,80118,232,False
id1977,2017-12-29,1091275,80123,2196,False
id2739,2018-06-07,1732015,80125,2041,False
id1185,2018-05-03,2175062,80168,1322,False
id4353,2017-12-08,1435127,80194,1473,False
id1894,2018-05-07,1309837,80231,718,False
id2058,2017-11-24,1728219,80272,425,False
id2086,2018-01-02,971780,80272,735,False
id214,2018-01-23,1885334,80277,1863,False
id5890,2018-05-14,2365441,80305,10189,False
id2833,2018-05-08,1773539,80310,2516,False
id5075,2018-02-09,4307697,80332,5364,False
id929,2017-12-07,645343,80351,257,False
id3019,2018-04-16,873694,80355,697,False
id1972,2017-12-21,1742133,80361,2082,False
id6043,2018-05-21,2733380,80375,4133,False
id401,2018-03-06,6318808,80404,16631,True
id5371,2018-03-09,1142085,80406,2304,False
id4459,2017-12-12,1740778,80420,2003,False
id2516,2018-05-01,2488746,80430,2049,False
id5491,2018-04-30,1445432,80441,346,False
id4848,2017-11-17,1662663,80468,1090,False
id3595,2018-04-02,2047466,80476,4440,False
id4286,2018-04-09,1486884,80504,1089,False
id4232,2017-12-08,2421603,80513,859,False
id5904,2018-02-17,2998290,80526,18183,False
id4173,2018-03-20,2579776,80553,1257,False
id201,2018-01-11,1143211,80554,908,False
id5853,2018-03-16,2199664,80558,8346,False
id367,2018-03-13,2162548,80565,667,False
id3115,2017-12-11,3313280,80589,2549,False
id150,2018-05-25,2420090,80613,2284,False
id5890,2018-05-14,2384644,80635,10263,False
id5371,2018-03-09,1148062,80639,2306,False
id3365,2018-05-30,2909391,80642,10447,False
id5683,2018-03-14,2261397,80643,681,False
id3686,2018-02-19,3254707,80651,1019,False
id3019,2018-04-16,879095,80652,702,False
id1472,2018-01-06,827249,80660,1140,False
id3369,2018-01-09,2128148,80696,2486,False
id5747,2018-03-14,1521121,80706,3935,False
id1894,2018-05-07,1330347,80718,723,False
id5992,2018-05-10,6131730,80722,2890,False
id1140,2018-02-14,1969817,80735,5066,False
id4402,2018-04-24,4229629,80745,9626,False
id1773,2017-12-04,874275,80759,609,False
id3312,2018-01-17,917390,80775,1281,False
id3441,2018-05-13,3948167,80791,3472,False
id5674,2018-02-06,2580929,80805,1223,False
id3019,2018-04-16,882963,80817,704,False
id4401,2018-02-14,2887311,80858,1328,False
id3227,2017-11-25,626351,80859,381,False
id5371,2018-03-09,1154894,80859,2312,False
id1899,2018-03-29,1360200,80868,1081,False
id4609,2018-05-04,7530708,80875,1735,False
id2687,2017-12-29,2313884,80894,3102,False
id1185,2018-05-03,2216945,80944,1340,False
id5813,2018-04-17,1637917,80961,470,False
id3019,2018-04-16,886234,80973,706,False
id3864,2018-05-24,1895936,81000,10734,False
id673,2018-03-06,2774782,81017,2263,False
id5726,2018-05-14,2340496,81040,3945,False
id2327,2018-03-23,2429931,81042,753,False
id1633,2017-12-27,1992386,81058,2407,False
id2361,2018-03-31,1239356,81060,6894,False
id5215,2018-05-01,2368098,81069,2399,False
id3330,2018-01-16,1285754,81074,1443,False
id6325,2018-01-30,2084134,81078,971,False
id4592,2018-05-11,2124177,81085,1321,False
id4300,2018-05-01,2039369,81095,2564,False
id1402,2018-01-25,1319705,81128,1528,False
id6276,2018-05-17,4718392,81133,2188,False
id1393,2017-11-25,1128222,81135,939,False
id1977,2017-12-29,1134842,81142,2260,False
id3336,2018-02-22,1234928,81151,1475,False
id3383,2018-05-27,1847480,81157,5580,False
id283,2018-05-14,817528,81159,596,False
id1420,2018-03-16,1466426,81163,483,False
id3389,2018-03-15,2120764,81168,1581,False
id5890,2018-05-14,2412497,81179,10347,False
id1816,2017-12-08,1006354,81200,424,False
id6002,2018-01-27,2900057,81225,10783,False
id505,2018-02-17,7109938,81237,2456,False
id4818,2017-11-29,1538576,81240,678,False
id1704,2018-02-23,949528,81251,896,False
id3617,2017-12-05,2303228,81267,1895,False
id6043,2018-05-21,2771306,81319,4182,False
id1014,2018-05-24,1526870,81359,439,False
id962,2018-04-29,3250711,81368,23272,False
id3441,2018-05-13,3974714,81371,3480,False
id5438,2018-01-04,930595,81380,1016,False
id3365,2018-05-30,2975755,81384,10611,False
id4283,2018-03-28,4309117,81419,2354,True
id5992,2018-05-10,6192873,81422,2916,False
id3046,2017-12-15,2171350,81441,804,False
id3051,2018-01-04,2582986,81483,5054,False
id5418,2018-06-06,4492197,81523,1854,False
id1362,2018-06-02,2952048,81543,9258,False
id3258,2018-06-09,1377087,81564,667,False
id4402,2018-04-24,4306665,81583,9760,False
id5276,2018-03-10,2367796,81591,4343,False
id1810,2018-04-20,1736992,81600,2777,False
id1996,2018-04-03,2117732,81634,3204,False
id1977,2017-12-29,1162468,81642,2270,False
id2272,2018-04-22,923655,81677,2985,False
id3071,2017-11-29,966085,81699,2790,False
id3554,2018-02-16,3222946,81715,18649,False
id5504,2017-12-07,2234814,81732,1210,False
id4286,2018-04-09,1523340,81732,1101,False
id2371,2018-01-24,2265238,81742,2219,False
id2086,2018-01-02,1006165,81747,740,False
id5890,2018-05-14,2451349,81794,10459,False
id2917,2017-11-29,1192990,81806,1153,False
id5683,2018-03-14,2299583,81818,690,False
id4445,2018-04-29,1618606,81858,926,False
id4459,2017-12-12,1802247,81886,2067,False
id4173,2018-03-20,2676610,81908,1300,False
id1298,2018-02-08,1452821,81929,1850,False
id3441,2018-05-13,3996894,81939,3486,False
id4180,2018-02-13,559257,81948,1508,False
id5992,2018-05-10,6248792,81988,2940,False
id2414,2018-06-06,1321512,81998,1628,False
id6258,2018-01-08,739814,82003,2536,False
id789,2018-05-08,355703,82016,249,False
id737,2018-03-11,1435322,82032,2754,False
id3617,2017-12-05,2339940,82038,1925,False
id4743,2018-05-26,2619708,82045,57702,False
id1977,2017-12-29,1183915,82072,2276,False
id5005,2018-02-28,2722935,82101,1760,False
id5890,2018-05-14,2470685,82113,10543,False
id2833,2018-05-08,1848747,82125,2672,False
id3916,2018-04-20,3253054,82129,5630,False
id3976,2018-04-23,2277678,82163,2945,False
id3136,2018-06-07,2995154,82177,2248,False
id4402,2018-04-24,4365050,82192,9881,False
id4757,2018-01-03,3792093,82196,19211,False
id2300,2018-04-15,1113115,82201,1132,False
id1185,2018-05-03,2277790,82212,1375,False
id3883,2017-11-18,698200,82215,311,False
id2806,2018-04-12,3018613,82255,1356,False
id1894,2018-05-07,1369701,82261,741,False
id3365,2018-05-30,3047432,82269,10799,False
id3719,2018-05-12,2499213,82274,4739,False
id3441,2018-05-13,4012186,82312,3498,False
id3858,2017-11-10,836830,82320,1279,False
id673,2018-03-06,2855296,82333,2323,False
id1977,2017-12-29,1203464,82357,2287,False
id2310,2018-05-20,1792263,82365,1645,False
id5080,2018-06-08,1799550,82388,2258,False
id2579,2018-02-05,1326118,82395,523,False
id5890,2018-05-14,2487158,82395,10606,False
id4541,2018-02-26,1341134,82424,1914,False
id5992,2018-05-10,6306752,82436,2961,False
id3401,2018-03-05,961729,82440,1434,False
id6091,2018-04-19,972874,82447,596,False
id3362,2018-04-21,12879497,82465,10307,False
id3466,2017-12-08,907762,82469,2960,False
id1292,2018-02-20,2185110,82469,8351,False
id3864,2018-05-24,1980639,82488,10973,False
id2997,2018-04-26,2160833,82516,1891,False
id3771,2018-01-19,1680809,82524,6116,False
id3128,2018-05-10,1707223,82527,1273,False
id2086,2018-01-02,1024008,82563,755,False
id587,2018-06-06,3450879,82599,4101,False
id5890,2018-05-14,2504160,82653,10679,False
id367,2018-03-13,2239708,82672,687,False
id1470,2017-12-23,1032818,82691,1166,False
id3165,2017-11-27,1484393,82721,2311,False
id2833,2018-05-08,1876256,82721,2697,False
id5992,2018-05-10,6352479,82726,2971,False
id1814,2018-05-20,1013774,82732,2072,False
id5802,2018-03-29,776143,82733,567,False
id15,2018-02-21,509454,82757,842,False
id4402,2018-04-24,4421781,82763,10002,False
id5813,2018-04-17,1714108,82769,482,False
id799,2018-05-23,1029163,82807,730,False
id4300,2018-05-01,2166682,82810,2721,False
id2264,2017-11-23,6969128,82815,4500,False
id3071,2017-11-29,988476,82815,2838,False
id1420,2018-03-16,1565082,82815,510,False
id6180,2018-04-21,3610250,82818,1739,True
id3389,2018-03-15,2263062,82823,1612,False
id5334,2017-12-18,5200143,82869,2853,False
id5504,2017-12-07,2277409,82882,1226,False
id5890,2018-05-14,2517383,82888,10736,False
id789,2018-05-08,363554,82891,254,False
id3049,2018-06-08,815893,82899,1249,False
id3365,2018-05-30,3101026,82905,10882,False
id4459,2017-12-12,1845803,82929,2105,False
id2516,2018-05-01,2579009,82934,2107,False
id5992,2018-05-10,6383031,82980,2980,False
id5683,2018-03-14,2336798,82987,699,False
id929,2017-12-07,675485,82988,264,False
id3992,2018-06-04,725870,83119,405,False
id2086,2018-01-02,1035872,83125,759,False
id3383,2018-05-27,1914060,83128,5684,False
id2833,2018-05-08,1898712,83140,2717,False
id5890,2018-05-14,2533922,83158,10804,False
id5933,2018-01-08,2871352,83203,4594,False
id2509,2017-12-30,2113854,83213,17280,False
id5992,2018-05-10,6405488,83242,2991,False
id5890,2018-05-14,2539864,83245,10813,False
id3250,2018-05-27,3724742,83247,6833,False
id5491,2018-04-30,1546252,83265,373,False
id1999,2018-04-05,4989625,83292,3907,False
id2870,2017-12-20,432367,83297,500,False
id4286,2018-04-09,1559153,83298,1115,False
id5065,2017-12-15,2601143,83299,759,False
id1185,2018-05-03,2326590,83369,1399,False
id2100,2018-01-23,1727422,83372,1107,False
id2793,2018-04-22,3599178,83372,2483,False
id3704,2018-01-03,1120978,83380,619,False
id4320,2017-11-30,698426,83397,510,False
id5890,2018-05-14,2548945,83406,10840,False
id5904,2018-02-17,3229975,83422,19760,False
id1184,2018-03-25,1951267,83430,964,False
id2086,2018-01-02,1044905,83454,761,False
id4115,2018-03-18,2789452,83508,2926,False
id5890,2018-05-14,2558479,83567,10868,False
id283,2018-05-14,873357,83570,635,False
id5992,2018-05-10,6428728,83600,3004,False
